Cod_topico,topico,Subtopico,Sub_topico,Oss,ano,Contribucion
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
1,"Audio and Video",1,Sound/Audio,236,2016,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2015,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
1,"Audio and Video",1,Sound/Audio,236,2014,236
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
6,Games,48,"Card Games",239,2016,239
4,Development,28,"Software Development",240,2016,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
4,Development,28,"Software Development",240,2015,240
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2016,242
6,Games,52,Multiplayer,242,2015,242
6,Games,52,Multiplayer,242,2015,242
6,Games,52,Multiplayer,242,2015,242
6,Games,52,Multiplayer,242,2015,242
6,Games,52,Multiplayer,242,2015,242
6,Games,52,Multiplayer,242,2015,242
1,"Audio and Video",2,Video,248,2014,248
1,"Audio and Video",2,Video,248,2014,248
1,"Audio and Video",2,Video,248,2014,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2013,248
1,"Audio and Video",2,Video,248,2012,248
1,"Audio and Video",2,Video,248,2012,248
1,"Audio and Video",2,Video,248,2012,248
1,"Audio and Video",2,Video,248,2012,248
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
4,Development,31,Database,254,2012,254
8,"Science and Engineering",72,Bio-Informatics,256,2015,256
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
6,Games,39,"Real Time Strategy",259,2015,259
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
8,"Science and Engineering",75,Chemistry,267,2016,267
